system_id,catalog_name,planet_idx,spectral_type,stellar_mass,mass_earth,radius_earth,sma_au,ecc,inc_deg,eq_temp_k,class,type
177,QE-9349,9,M0,0.4221,0.0004,0.1381,24.6021,0.1345,28.54,34,Rocky,Dwarf Planet
177,QE-9349,10,M0,0.4221,0.0000,0.0621,36.3729,0.2370,22.24,28,Rocky,KBO
178,FU-2866,0,M5,0.1563,0.7076,0.9755,0.0015,0.0089,2.57,2454,Rocky,Lava World
178,FU-2866,1,M5,0.1563,0.1667,0.6323,0.0061,0.0084,2.59,1221,Rocky,Sub-Earth
178,FU-2866,2,M5,0.1563,4.5946,2.0192,0.0139,0.0146,0.90,812,Transitional,Mini-Neptune
178,FU-2866,3,M5,0.1563,0.1431,0.5743,0.0449,0.0139,2.15,451,Rocky,Sub-Earth
178,FU-2866,4,M5,0.1563,0.7810,0.8832,0.1518,0.0758,1.97,245,Rocky,Terran
178,FU-2866,5,M5,0.1563,10.6665,2.9229,1.9836,0.1312,2.37,68,Volatile,Ice Giant
178,FU-2866,6,M5,0.1563,13.1736,2.7476,3.6923,0.1903,1.13,50,Volatile,Ice Giant
178,FU-2866,7,M5,0.1563,0.0000,0.0519,4.2307,0.0939,4.22,46,Rocky,KBO
178,FU-2866,8,M5,0.1563,0.0001,0.0910,4.9805,0.2090,17.92,43,Rocky,Dwarf Planet
178,FU-2866,9,M5,0.1563,0.0002,0.1139,5.2524,0.2259,27.20,42,Rocky,Dwarf Planet
178,FU-2866,10,M5,0.1563,0.0041,0.2626,5.3698,0.0885,17.26,41,Rocky,Dwarf Planet
178,FU-2866,11,M5,0.1563,0.0069,0.2903,5.6751,0.2261,12.32,40,Rocky,Dwarf Planet
178,FU-2866,12,M5,0.1563,0.0000,0.0538,8.4184,0.2763,5.26,33,Rocky,KBO
178,FU-2866,13,M5,0.1563,0.0000,0.0511,10.3733,0.0683,8.07,30,Rocky,KBO
178,FU-2866,14,M5,0.1563,0.0000,0.0605,11.8457,0.0836,13.13,28,Rocky,KBO
179,BG-4344,0,M4,0.1924,3.8708,2.0109,0.0031,0.0168,1.56,1950,Transitional,Water World
179,BG-4344,1,M4,0.1924,0.4532,0.6637,0.0080,0.0069,1.69,1206,Rocky,Sub-Earth
179,BG-4344,2,M4,0.1924,0.1087,0.5482,0.0231,0.0082,0.56,709,Rocky,Sub-Earth
179,BG-4344,3,M4,0.1924,0.1115,0.5488,0.0945,0.0296,2.21,351,Rocky,Sub-Earth
179,BG-4344,4,M4,0.1924,0.0351,0.3755,0.1637,0.0872,1.14,266,Rocky,Sub-Earth
180,IH-0112,0,K5,0.6677,2.1534,1.5997,0.2656,0.1266,1.02,428,Transitional,Mini-Neptune
180,IH-0112,1,K5,0.6677,0.4535,0.7926,1.1063,0.0838,1.51,210,Rocky,Sub-Earth
181,QK-9016,0,M2,0.3162,0.2084,0.6893,0.0052,0.0062,1.57,1997,Rocky,Sub-Earth
181,QK-9016,1,M2,0.3162,0.0455,0.4135,0.0101,0.0079,3.04,1427,Rocky,Sub-Earth
181,QK-9016,2,M2,0.3162,0.0188,0.3348,0.0344,0.0063,4.14,773,Rocky,Sub-Earth
181,QK-9016,3,M2,0.3162,3.4555,1.7454,0.0736,0.0581,2.27,529,Transitional,Mini-Neptune
181,QK-9016,4,M2,0.3162,0.1206,0.4952,0.1399,0.1268,0.62,383,Rocky,Sub-Earth
181,QK-9016,5,M2,0.3162,0.0198,0.3441,0.3785,0.0863,1.95,233,Rocky,Sub-Earth
181,QK-9016,6,M2,0.3162,0.0002,0.1147,7.4204,0.1480,10.25,53,Rocky,Dwarf Planet
181,QK-9016,7,M2,0.3162,0.0000,0.0748,7.6576,0.1314,0.07,52,Rocky,KBO
181,QK-9016,8,M2,0.3162,0.0019,0.2262,9.5126,0.1606,20.43,46,Rocky,Dwarf Planet
181,QK-9016,9,M2,0.3162,0.0001,0.0953,11.1942,0.0950,15.28,43,Rocky,Dwarf Planet
181,QK-9016,10,M2,0.3162,0.0003,0.1359,13.8193,0.1740,20.35,39,Rocky,Dwarf Planet
181,QK-9016,11,M2,0.3162,0.0000,0.0501,20.1765,0.2683,3.88,32,Rocky,KBO
181,QK-9016,12,M2,0.3162,0.0000,0.0742,26.5325,0.1334,20.60,28,Rocky,KBO
181,QK-9016,13,M2,0.3162,0.0000,0.0576,26.8263,0.1952,22.84,28,Rocky,KBO
182,YY-5758,0,G4,0.8205,0.6225,0.8439,0.2425,0.0738,1.58,463,Rocky,Desert
182,YY-5758,1,G4,0.8205,3.7695,1.9424,0.5589,0.1016,3.87,305,Transitional,Mini-Neptune
182,YY-5758,2,G4,0.8205,1.7107,0.9656,0.8684,0.0955,1.02,245,Rocky,Iron World
182,YY-5758,3,G4,0.8205,0.0000,0.0510,19.6270,0.2025,28.35,51,Rocky,KBO
182,YY-5758,4,G4,0.8205,0.0089,0.2961,19.9148,0.1110,0.28,51,Rocky,Dwarf Planet
182,YY-5758,5,G4,0.8205,0.0006,0.1454,20.0740,0.1811,19.67,51,Rocky,Dwarf Planet
182,YY-5758,6,G4,0.8205,0.0000,0.0631,24.0197,0.2223,25.95,47,Rocky,KBO
182,YY-5758,7,G4,0.8205,0.0000,0.0513,38.8134,0.1859,4.28,37,Rocky,KBO
182,YY-5758,8,G4,0.8205,0.0001,0.0752,42.7097,0.1810,26.40,35,Rocky,KBO
182,YY-5758,9,G4,0.8205,0.0003,0.1304,46.9987,0.2447,23.65,33,Rocky,Dwarf Planet
182,YY-5758,10,G4,0.8205,0.0002,0.1227,48.8817,0.1307,26.85,33,Rocky,Dwarf Planet
182,YY-5758,11,G4,0.8205,0.0000,0.0659,72.2044,0.2202,22.62,27,Rocky,KBO
183,NM-0045,0,M4,0.2053,0.2525,0.6384,0.0046,0.0078,1.04,1650,Rocky,Sub-Earth
183,NM-0045,1,M4,0.2053,2.0586,1.6405,0.0177,0.0126,2.60,841,Transitional,Mini-Neptune
183,NM-0045,2,M4,0.2053,2.5248,1.5966,0.0483,0.0109,2.59,509,Transitional,Mini-Neptune
183,NM-0045,3,M4,0.2053,0.5482,0.8837,0.2402,0.0769,1.46,228,Rocky,Terran
184,MC-2473,0,K8,0.4764,2.2411,1.8594,0.3417,0.1217,1.96,311,Transitional,Mini-Neptune
184,MC-2473,1,K8,0.4764,0.5950,0.9086,0.4598,0.1177,2.04,268,Rocky,Terran
184,MC-2473,2,K8,0.4764,64.7067,4.6927,2.2481,0.1985,1.78,121,Volatile,Ice Giant
184,MC-2473,3,K8,0.4764,223.8470,14.6131,5.9779,0.2005,2.90,74,Giant,Gas Giant
185,UU-1681,0,M3,0.2361,0.1267,0.5936,0.0031,0.0055,0.44,2164,Rocky,Sub-Earth
185,UU-1681,1,M3,0.2361,0.3485,0.7439,0.0228,0.0102,1.75,803,Rocky,Sub-Earth
185,UU-1681,2,M3,0.2361,0.1385,0.6195,0.0412,0.0106,0.64,597,Rocky,Sub-Earth
185,UU-1681,3,M3,0.2361,0.0902,0.5124,0.2338,0.0589,3.73,251,Rocky,Sub-Earth
185,UU-1681,4,M3,0.2361,0.0001,0.0895,5.6066,0.2943,4.03,51,Rocky,Dwarf Planet
185,UU-1681,5,M3,0.2361,0.0007,0.1735,6.6327,0.0699,4.04,47,Rocky,Dwarf Planet
185,UU-1681,6,M3,0.2361,0.0000,0.0506,7.0333,0.1421,10.29,46,Rocky,KBO
185,UU-1681,7,M3,0.2361,0.0000,0.0555,7.2216,0.1007,26.59,45,Rocky,KBO
185,UU-1681,8,M3,0.2361,0.0021,0.2253,7.4774,0.0882,21.60,44,Rocky,Dwarf Planet
185,UU-1681,9,M3,0.2361,0.0000,0.0648,7.8048,0.2518,13.04,43,Rocky,KBO
185,UU-1681,10,M3,0.2361,0.0001,0.0958,8.1939,0.0526,2.70,42,Rocky,Dwarf Planet
187,GP-8721,0,K8,0.5054,0.1725,0.6500,0.0061,0.0110,1.72,2413,Rocky,Sub-Earth
187,GP-8721,1,K8,0.5054,0.0865,0.5380,0.0282,0.0083,2.31,1118,Rocky,Sub-Earth
187,GP-8721,2,K8,0.5054,3.8275,1.8907,0.0899,0.0701,1.06,626,Transitional,Mini-Neptune
187,GP-8721,3,K8,0.5054,1.4801,1.0880,0.1776,0.0718,4.39,446,Rocky,Desert
187,GP-8721,4,K8,0.5054,1.7588,1.2131,0.8370,0.0768,2.12,205,Rocky,Terran
187,GP-8721,5,K8,0.5054,0.0001,0.0886,13.4871,0.0564,6.20,51,Rocky,Dwarf Planet
187,GP-8721,6,K8,0.5054,0.0040,0.2467,16.0373,0.2932,24.69,47,Rocky,Dwarf Planet
187,GP-8721,7,K8,0.5054,0.0014,0.1980,22.4374,0.2855,19.25,40,Rocky,Dwarf Planet
187,GP-8721,8,K8,0.5054,0.0000,0.0679,26.7293,0.1224,25.18,36,Rocky,KBO
187,GP-8721,9,K8,0.5054,0.0000,0.0602,34.6997,0.0909,8.00,32,Rocky,KBO
187,GP-8721,10,K8,0.5054,0.0000,0.0784,41.6104,0.1668,1.32,29,Rocky,KBO
187,GP-8721,11,K8,0.5054,0.0000,0.0598,47.2052,0.2026,21.72,27,Rocky,KBO
188,XD-1363,0,M3,0.2635,0.7003,0.9238,0.0051,0.0067,1.22,1802,Rocky,Lava World
188,XD-1363,1,M3,0.2635,0.0619,0.5087,0.0144,0.0084,1.86,1076,Rocky,Sub-Earth
188,XD-1363,2,M3,0.2635,3.9401,1.5288,0.0275,0.0083,1.66,778,Transitional,Mini-Neptune
188,XD-1363,3,M3,0.2635,0.4971,0.8291,0.1016,0.0390,3.95,405,Rocky,Sub-Earth
188,XD-1363,4,M3,0.2635,4.9589,2.3074,0.2775,0.1463,2.12,245,Transitional,Mini-Neptune
189,CS-5253,0,M6,0.1485,3.6825,2.0783,0.0018,0.0121,1.90,2205,Transitional,Super-Terran
189,CS-5253,1,M6,0.1485,0.1483,0.5773,0.0043,0.0088,1.84,1418,Rocky,Sub-Earth
189,CS-5253,2,M6,0.1485,3.2422,1.6382,0.0068,0.0171,2.07,1125,Transitional,Super-Terran
189,CS-5253,3,M6,0.1485,0.8345,0.9874,0.0183,0.0091,3.63,686,Rocky,Desert
189,CS-5253,4,M6,0.1485,0.6297,0.9447,0.0354,0.0118,3.08,494,Rocky,Desert
189,CS-5253,5,M6,0.1485,0.6035,0.8481,0.0799,0.0362,0.75,328,Rocky,Terran
189,CS-5253,6,M6,0.1485,0.5071,0.8512,0.1791,0.1021,1.84,219,Rocky,Terran
190,SL-5714,0,M4,0.2242,0.0515,0.4883,0.0028,0.0086,2.40,2223,Rocky,Sub-Earth
190,SL-5714,1,M4,0.2242,3.0489,1.7825,0.0093,0.0116,0.93,1220,Transitional,Super-Terran
190,SL-5714,2,M4,0.2242,0.3163,0.7575,0.0271,0.0146,2.42,715,Rocky,Sub-Earth
190,SL-5714,3,M4,0.2242,0.0953,0.5266,0.1004,0.0410,4.51,371,Rocky,Sub-Earth
190,SL-5714,4,M4,0.2242,0.2860,0.7304,0.2823,0.0797,1.10,221,Rocky,Sub-Earth
190,SL-5714,5,M4,0.2242,14.2886,3.3052,5.3499,0.1881,1.51,51,Volatile,Ice Giant
191,QW-1466,0,M4,0.2125,0.1955,0.5957,0.0034,0.0078,0.75,1950,Rocky,Sub-Earth
191,QW-1466,1,M4,0.2125,0.2495,0.8049,0.0079,0.0061,2.48,1287,Rocky,Sub-Earth
191,QW-1466,2,M4,0.2125,3.4778,1.9024,0.0281,0.0112,0.64,680,Transitional,Mini-Neptune
191,QW-1466,3,M4,0.2125,2.3519,1.5556,0.0771,0.0897,1.52,411,Transitional,Mini-Neptune
191,QW-1466,4,M4,0.2125,0.0298,0.3628,0.2856,0.0712,0.46,214,Rocky,Sub-Earth
191,QW-1466,5,M4,0.2125,0.0000,0.0524,4.8990,0.2400,17.09,52,Rocky,KBO
191,QW-1466,6,M4,0.2125,0.0000,0.0618,6.4184,0.1265,14.28,45,Rocky,KBO
191,QW-1466,7,M4,0.2125,0.0000,0.0594,7.4372,0.2695,5.30,42,Rocky,KBO
191,QW-1466,8,M4,0.2125,0.0001,0.0822,8.5586,0.1873,0.18,39,Rocky,KBO
191,QW-1466,9,M4,0.2125,0.0010,0.1836,9.0306,0.0866,17.89,38,Rocky,Dwarf Planet
191,QW-1466,10,M4,0.2125,0.0003,0.1333,9.7934,0.0726,4.53,36,Rocky,Dwarf Planet
191,QW-1466,11,M4,0.2125,0.0005,0.1418,10.1406,0.2195,16.13,36,Rocky,Dwarf Planet
191,QW-1466,12,M4,0.2125,0.0005,0.1586,11.0509,0.1814,7.41,34,Rocky,Dwarf Planet
191,QW-1466,13,M4,0.2125,0.0001,0.0878,12.2253,0.2316,21.77,33,Rocky,KBO
191,QW-1466,14,M4,0.2125,0.0014,0.1893,16.0203,0.2781,18.58,29,Rocky,Dwarf Planet
191,QW-1466,15,M4,0.2125,0.0001,0.0978,16.4478,0.2379,26.98,28,Rocky,KBO
191,QW-1466,16,M4,0.2125,0.0004,0.1314,16.6642,0.2766,15.16,28,Rocky,Dwarf Planet
193,DI-0049,0,M0,0.4133,0.5787,0.8799,0.1491,0.0732,0.43,433,Rocky,Desert
193,DI-0049,1,M0,0.4133,4.9309,1.9844,0.2371,0.1037,3.71,343,Transitional,Mini-Neptune
193,DI-0049,2,M0,0.4133,0.5551,0.8420,0.3266,0.0774,2.35,293,Rocky,Terran
193,DI-0049,3,M0,0.4133,4.8117,2.0251,0.7001,0.1085,0.84,200,Transitional,Mini-Neptune
193,DI-0049,4,M0,0.4133,0.0003,0.1268,10.5611,0.1450,6.59,51,Rocky,Dwarf Planet
193,DI-0049,5,M0,0.4133,0.0001,0.0756,14.4637,0.1301,19.60,44,Rocky,KBO
193,DI-0049,6,M0,0.4133,0.0000,0.0595,15.4742,0.0610,18.44,43,Rocky,KBO
193,DI-0049,7,M0,0.4133,0.0029,0.2457,16.2829,0.2971,8.86,41,Rocky,Dwarf Planet
193,DI-0049,8,M0,0.4133,0.0002,0.1180,19.0065,0.1388,14.36,38,Rocky,Dwarf Planet
193,DI-0049,9,M0,0.4133,0.0051,0.2919,19.5443,0.1173,8.27,38,Rocky,Dwarf Planet
193,DI-0049,10,M0,0.4133,0.0000,0.0568,27.9889,0.0619,11.84,32,Rocky,KBO
193,DI-0049,11,M0,0.4133,0.0000,0.0505,29.3741,0.2229,10.31,31,Rocky,KBO
193,DI-0049,12,M0,0.4133,0.0001,0.0882,30.8254,0.1263,23.02,30,Rocky,KBO
193,DI-0049,13,M0,0.4133,0.0000,0.0491,37.2934,0.2821,3.69,27,Rocky,KBO
194,JO-3867,0,M8,0.0824,3.3837,2.1171,0.0217,0.0095,2.25,449,Transitional,Mini-Neptune
194,JO-3867,1,M8,0.0824,2.5895,1.7385,0.0519,0.0880,1.32,291,Transitional,Mini-Neptune
194,JO-3867,2,M8,0.0824,2.2337,1.6977,0.0931,0.1240,3.07,217,Transitional,Mini-Neptune
195,ED-2916,0,M0,0.4141,2.1929,1.8651,0.1598,0.1090,2.28,419,Transitional,Mini-Neptune
195,ED-2916,1,M0,0.4141,1.0748,0.9904,0.2019,0.0674,0.71,373,Rocky,Desert
195,ED-2916,2,M0,0.4141,0.0011,0.1886,9.9643,0.0565,22.88,53,Rocky,Dwarf Planet
195,ED-2916,3,M0,0.4141,0.0004,0.1419,10.9861,0.1780,14.36,51,Rocky,Dwarf Planet
195,ED-2916,4,M0,0.4141,0.0002,0.1248,11.3122,0.0894,21.00,50,Rocky,Dwarf Planet
195,ED-2916,5,M0,0.4141,0.0000,0.0536,14.0644,0.1814,27.67,45,Rocky,KBO
195,ED-2916,6,M0,0.4141,0.0000,0.0711,15.3571,0.0713,28.34,43,Rocky,KBO
195,ED-2916,7,M0,0.4141,0.0000,0.0713,15.6378,0.1254,18.38,42,Rocky,KBO
195,ED-2916,8,M0,0.4141,0.0000,0.0511,17.1990,0.2036,22.85,40,Rocky,KBO
195,ED-2916,9,M0,0.4141,0.0000,0.0695,22.0204,0.1579,20.51,36,Rocky,KBO
195,ED-2916,10,M0,0.4141,0.0000,0.0659,31.6498,0.2596,27.61,30,Rocky,KBO
195,ED-2916,11,M0,0.4141,0.0001,0.0855,35.3288,0.1582,12.41,28,Rocky,KBO
196,ZZ-7123,0,M8,0.0958,0.0201,0.3717,0.0011,0.0069,0.43,2208,Rocky,Sub-Earth
196,ZZ-7123,1,M8,0.0958,0.5191,0.8798,0.0020,0.0077,2.43,1629,Rocky,Lava World
196,ZZ-7123,2,M8,0.0958,0.1078,0.4324,0.0061,0.0067,2.09,923,Rocky,Sub-Earth
196,ZZ-7123,3,M8,0.0958,1.0146,0.9422,0.0112,0.0088,1.81,683,Rocky,Desert
196,ZZ-7123,4,M8,0.0958,0.0282,0.3815,0.0275,0.0100,0.82,435,Rocky,Sub-Earth
196,ZZ-7123,5,M8,0.0958,1.0980,1.0073,0.0420,0.0373,2.93,352,Rocky,Desert
196,ZZ-7123,6,M8,0.0958,3.4066,1.5324,0.1340,0.0821,1.22,197,Transitional,Mini-Neptune
196,ZZ-7123,7,M8,0.0958,0.0001,0.0933,1.9045,0.1055,1.82,52,Rocky,Frozen
196,ZZ-7123,8,M8,0.0958,0.0000,0.0563,2.6573,0.1608,4.68,44,Rocky,Frozen
196,ZZ-7123,9,M8,0.0958,0.0033,0.2288,4.3341,0.1662,16.90,35,Rocky,Dwarf Planet
196,ZZ-7123,10,M8,0.0958,0.0000,0.0507,4.9266,0.2758,7.15,33,Rocky,KBO
196,ZZ-7123,11,M8,0.0958,0.0016,0.2135,5.0098,0.1717,9.93,32,Rocky,Dwarf Planet
196,ZZ-7123,12,M8,0.0958,0.0000,0.0667,5.6943,0.2377,3.32,30,Rocky,KBO
196,ZZ-7123,13,M8,0.0958,0.0001,0.0926,6.5462,0.1834,10.28,28,Rocky,Dwarf Planet
196,ZZ-7123,14,M8,0.0958,0.0015,0.2086,7.0949,0.2164,2.53,27,Rocky,Dwarf Planet
197,HU-9826,0,K4,0.6984,4.8248,1.9284,0.3270,0.1060,1.38,395,Transitional,Mini-Neptune
197,HU-9826,1,K4,0.6984,0.2672,0.6994,1.0337,0.0908,2.59,222,Rocky,Sub-Earth
197,HU-9826,2,K4,0.6984,686.9404,18.3185,6.7035,0.3529,3.81,87,Giant,Gas Giant
197,HU-9826,3,K4,0.6984,0.0004,0.1346,19.3392,0.2127,5.55,51,Rocky,Dwarf Planet
197,HU-9826,4,K4,0.6984,13.0374,2.8285,19.4486,0.1539,1.07,51,Volatile,Ice Giant
197,HU-9826,5,K4,0.6984,0.0000,0.0608,21.4579,0.1879,22.63,49,Rocky,KBO
197,HU-9826,6,K4,0.6984,0.0016,0.1891,21.6078,0.0899,12.41,49,Rocky,Dwarf Planet
197,HU-9826,7,K4,0.6984,0.0001,0.1016,21.6113,0.1439,6.31,49,Rocky,Dwarf Planet
197,HU-9826,8,K4,0.6984,0.0001,0.0933,26.4101,0.1069,0.25,44,Rocky,KBO
197,HU-9826,9,K4,0.6984,0.0000,0.0528,26.4381,0.1760,0.99,44,Rocky,KBO
197,HU-9826,10,K4,0.6984,0.0000,0.0695,27.9980,0.1519,12.17,43,Rocky,KBO
197,HU-9826,11,K4,0.6984,0.0003,0.1282,28.6791,0.2155,4.63,42,Rocky,Dwarf Planet
197,HU-9826,12,K4,0.6984,0.0000,0.0660,29.9791,0.1733,14.70,41,Rocky,KBO
197,HU-9826,13,K4,0.6984,0.0076,0.3192,53.0680,0.2484,6.30,31,Rocky,Dwarf Planet
198,MT-7719,0,M0,0.4389,1.0228,0.9578,0.1791,0.0795,3.98,409,Rocky,Desert
198,MT-7719,1,M0,0.4389,1.9364,1.1314,0.2707,0.1012,2.78,333,Rocky,Terran
198,MT-7719,2,M0,0.4389,0.4952,0.8129,0.6071,0.0770,0.97,222,Rocky,Sub-Earth
198,MT-7719,3,M0,0.4389,0.0000,0.0631,11.8316,0.2744,24.28,50,Rocky,KBO
198,MT-7719,4,M0,0.4389,0.0001,0.1043,15.9998,0.0776,24.65,43,Rocky,Dwarf Planet
198,MT-7719,5,M0,0.4389,0.0001,0.0923,17.1710,0.2499,9.37,42,Rocky,Dwarf Planet
198,MT-7719,6,M0,0.4389,0.0093,0.2996,19.1144,0.2309,12.51,40,Rocky,Dwarf Planet
198,MT-7719,7,M0,0.4389,0.0029,0.2359,19.1399,0.2076,14.79,40,Rocky,Dwarf Planet
198,MT-7719,8,M0,0.4389,0.0000,0.0669,19.5703,0.2167,17.45,39,Rocky,KBO
198,MT-7719,9,M0,0.4389,0.0000,0.0793,24.4388,0.0806,8.11,35,Rocky,KBO
199,DC-9940,0,M7,0.1166,0.0397,0.3861,0.0014,0.0063,3.07,2194,Rocky,Sub-Earth
199,DC-9940,1,M7,0.1166,0.6862,0.9145,0.0040,0.0099,1.34,1273,Rocky,Desert
199,DC-9940,2,M7,0.1166,0.1572,0.6225,0.0092,0.0094,1.76,842,Rocky,Sub-Earth
199,DC-9940,3,M7,0.1166,0.1228,0.6054,0.0172,0.0074,1.42,616,Rocky,Sub-Earth
199,DC-9940,4,M7,0.1166,4.7203,2.0481,0.0581,0.0553,1.46,335,Transitional,Mini-Neptune
199,DC-9940,5,M7,0.1166,0.2039,0.6630,0.1321,0.1184,0.47,222,Rocky,Sub-Earth
199,DC-9940,6,M7,0.1166,0.0005,0.1412,2.9963,0.2508,14.86,47,Rocky,Frozen
199,DC-9940,7,M7,0.1166,0.0025,0.2232,4.2117,0.2015,19.83,39,Rocky,Dwarf Planet
199,DC-9940,8,M7,0.1166,0.0061,0.3073,4.7369,0.1775,19.00,37,Rocky,Dwarf Planet
199,DC-9940,9,M7,0.1166,0.0000,0.0646,6.2280,0.1635,23.89,32,Rocky,KBO
199,DC-9940,10,M7,0.1166,0.0000,0.0574,6.6179,0.2980,24.78,31,Rocky,KBO
199,DC-9940,11,M7,0.1166,0.0000,0.0791,6.9522,0.1350,26.11,31,Rocky,KBO
199,DC-9940,12,M7,0.1166,0.0000,0.0525,7.0895,0.1612,19.99,30,Rocky,KBO
199,DC-9940,13,M7,0.1166,0.0001,0.1053,7.2911,0.2256,1.00,30,Rocky,Dwarf Planet
199,DC-9940,14,M7,0.1166,0.0000,0.0719,8.6249,0.2218,11.11,28,Rocky,KBO
200,NI-5123,0,M0,0.4246,89.7452,5.1306,2.3185,0.2922,1.95,112,Volatile,Ice Giant
200,NI-5123,1,M0,0.4246,72.0454,4.8654,5.2367,0.1969,2.86,74,Volatile,Ice Giant
200,NI-5123,2,M0,0.4246,16.3159,3.0047,6.5145,0.2011,2.28,67,Volatile,Ice Giant
200,NI-5123,3,M0,0.4246,27.2424,3.3837,13.2476,0.1471,2.12,47,Volatile,Ice Giant
201,VV-8368,0,M1,0.3581,1.3526,1.0374,0.1091,0.0600,0.97,466,Rocky,Desert
201,VV-8368,1,M1,0.3581,0.7071,0.9522,0.1702,0.1087,1.36,373,Rocky,Desert
201,VV-8368,2,M1,0.3581,1.4376,1.0932,0.3519,0.0668,0.41,260,Rocky,Terran
201,VV-8368,3,M1,0.3581,3.0293,1.7103,0.5953,0.0995,1.48,200,Transitional,Mini-Neptune
201,VV-8368,4,M1,0.3581,0.0001,0.0901,10.2151,0.2140,15.22,48,Rocky,Dwarf Planet
201,VV-8368,5,M1,0.3581,0.0001,0.0978,10.8586,0.1746,18.95,47,Rocky,Dwarf Planet
201,VV-8368,6,M1,0.3581,0.0000,0.0544,11.4114,0.2945,22.43,46,Rocky,KBO
201,VV-8368,7,M1,0.3581,0.0000,0.0555,14.8858,0.2833,11.17,40,Rocky,KBO
201,VV-8368,8,M1,0.3581,0.0002,0.1091,15.8297,0.0565,18.04,39,Rocky,Dwarf Planet
201,VV-8368,9,M1,0.3581,0.0014,0.1948,20.8491,0.1458,23.60,34,Rocky,Dwarf Planet
201,VV-8368,10,M1,0.3581,0.0000,0.0707,21.5801,0.0703,21.64,33,Rocky,KBO
201,VV-8368,11,M1,0.3581,0.0000,0.0571,21.9237,0.1281,22.33,33,Rocky,KBO
201,VV-8368,12,M1,0.3581,0.0001,0.0930,29.6307,0.1916,9.89,28,Rocky,Dwarf Planet
201,VV-8368,13,M1,0.3581,0.0000,0.0686,31.3083,0.0759,18.39,28,Rocky,KBO
201,VV-8368,14,M1,0.3581,0.0000,0.0630,31.3364,0.1680,11.95,28,Rocky,KBO
201,VV-8368,15,M1,0.3581,0.0079,0.3019,32.6131,0.1275,28.38,27,Rocky,Dwarf Planet
202,IA-5151,0,M6,0.1348,0.2377,0.6291,0.0018,0.0087,2.77,2061,Rocky,Sub-Earth
202,IA-5151,1,M6,0.1348,0.2398,0.6289,0.0031,0.0061,5.39,1584,Rocky,Sub-Earth
202,IA-5151,2,M6,0.1348,0.0321,0.3844,0.0115,0.0079,2.98,819,Rocky,Sub-Earth
202,IA-5151,3,M6,0.1348,3.6200,1.8381,0.0240,0.0113,1.53,567,Transitional,Mini-Neptune
202,IA-5151,4,M6,0.1348,0.0438,0.4506,0.0710,0.0446,2.83,330,Rocky,Sub-Earth
202,IA-5151,5,M6,0.1348,0.6782,0.8961,0.1784,0.1489,2.66,208,Rocky,Terran
203,ZK-1505,0,K9,0.4572,174.8446,10.2134,2.2135,0.4223,2.21,119,Giant,Gas Giant
203,ZK-1505,1,K9,0.4572,0.0000,0.0637,11.6532,0.2435,24.89,52,Rocky,KBO
203,ZK-1505,2,K9,0.4572,0.0000,0.0589,13.2790,0.1521,23.05,49,Rocky,KBO
203,ZK-1505,3,K9,0.4572,0.0001,0.0972,13.9135,0.2011,18.90,48,Rocky,Dwarf Planet
203,ZK-1505,4,K9,0.4572,0.0000,0.0558,20.5001,0.1957,4.35,39,Rocky,KBO
203,ZK-1505,5,K9,0.4572,0.0003,0.1270,22.1661,0.2365,13.10,38,Rocky,Dwarf Planet
203,ZK-1505,6,K9,0.4572,0.0000,0.0600,23.6795,0.2711,7.36,36,Rocky,KBO
203,ZK-1505,7,K9,0.4572,0.0000,0.0703,27.9441,0.0707,16.69,34,Rocky,KBO
203,ZK-1505,8,K9,0.4572,0.0000,0.0642,28.3640,0.0716,15.09,33,Rocky,KBO
203,ZK-1505,9,K9,0.4572,0.0001,0.0983,35.0204,0.2881,11.34,30,Rocky,Dwarf Planet
203,ZK-1505,10,K9,0.4572,0.0001,0.1000,43.5728,0.1938,17.72,27,Rocky,Dwarf Planet
204,MW-2952,0,M8,0.0898,4.1031,2.1717,0.0279,0.0104,1.42,417,Transitional,Mini-Neptune
204,MW-2952,1,M8,0.0898,1.4712,1.0419,0.0415,0.0292,0.79,341,Rocky,Eyeball
204,MW-2952,2,M8,0.0898,0.2433,0.6396,0.0557,0.0464,1.72,295,Rocky,Sub-Earth
204,MW-2952,3,M8,0.0898,0.1200,0.5232,0.1068,0.0590,2.16,213,Rocky,Sub-Earth
205,II-5462,0,M4,0.2212,0.5853,0.8960,0.0041,0.0090,0.88,1822,Rocky,Lava World
205,II-5462,1,M4,0.2212,1.0655,1.0069,0.0071,0.0061,1.69,1387,Rocky,Desert
205,II-5462,2,M4,0.2212,0.1174,0.5299,0.0319,0.0083,1.40,654,Rocky,Sub-Earth
205,II-5462,3,M4,0.2212,1.1831,0.9956,0.0916,0.0380,4.43,386,Rocky,Desert
205,II-5462,4,M4,0.2212,0.0123,0.2904,0.1823,0.0696,2.07,273,Rocky,Sub-Earth
205,II-5462,5,M4,0.2212,0.0001,0.1018,5.1837,0.1912,2.55,51,Rocky,Dwarf Planet
205,II-5462,6,M4,0.2212,0.0001,0.0909,5.4014,0.2300,25.46,50,Rocky,KBO
205,II-5462,7,M4,0.2212,0.0019,0.1963,5.9194,0.1887,14.86,48,Rocky,Dwarf Planet
205,II-5462,8,M4,0.2212,0.0000,0.0550,6.1951,0.0950,19.12,47,Rocky,KBO
